année,ordre,nb,prénom,sexe
1988,27,47,Charlotte,female
1988,23,57,Pauline,female
1988,16,67,Camille,female
1988,12,77,Marion,female
1988,40,35,Vanessa,female
1988,1,134,Julien,male
1988,36,39,Antoine,male
1988,30,43,Adrien,male
1988,52,28,Fanny,female
1988,49,30,Paul,male
1988,47,30,Aurore,female
1988,46,30,Alice,female
1988,45,32,Clement,male
1988,41,34,Amandine,female
1988,39,36,Claire,female
1988,37,39,Aurelie,female
1988,35,40,Maxime,male
1988,32,43,Sophie,female
1988,29,44,Kevin,male
1988,60,25,Lucie,female
1988,26,50,Jennifer,female
1988,24,57,Sarah,female
1988,22,59,Damien,male
1988,21,61,Emilie,female
1988,20,61,Audrey,female
1988,17,67,David,male
1988,15,73,Marine,female
1988,14,73,Laura,female
1988,11,77,Alexandre,male
1988,5,88,Anthony,male
1988,55,27,Fabien,male
1988,34,41,Jessica,female
1988,61,24,Cyril,male
1988,100,17,Yann,male
1988,62,24,Mickaël,male
1988,33,43,Vincent,male
1988,28,46,Florian,male
1988,25,52,Jeremy,male
1988,19,65,Jonathan,male
1988,18,66,Pierre,male
1988,8,84,Benjamin,male
1988,6,88,Julie,female
1988,4,102,Thomas,male
1988,2,116,Nicolas,male
1988,13,76,Marie,female
1988,92,17,Jean-baptiste,male
1988,82,19,Michaël,male
1988,77,20,Edouard,male
1988,64,24,Thibault,male
1988,76,20,Cindy,female
1988,73,21,Justine,female
1988,68,22,Emmanuelle,female
1988,67,22,Arthur,male
1988,65,23,Alexis,male
1988,87,18,Morgane,female
1987,98,16,Aurélien,male
1987,89,18,Maeva,female
1987,90,18,Melissa,female
1987,96,17,Yann,male
1987,31,50,Kevin,male
1987,9,75,Marie,female
1987,11,73,Thomas,male
1987,15,63,Jonathan,male
1987,16,63,Marine,female
1987,84,20,Sonia,female
1987,87,18,Emmanuel,male
1987,60,29,Alexandra,female
1987,83,20,Mathilde,female
1987,81,20,Jean,male
1987,79,21,Melanie,female
1987,78,21,Celine,female
1987,76,22,Sabrina,female
1987,70,24,Ludovic,male
1987,67,24,Cecile,female
1987,64,26,Fanny,female
1987,63,27,Cyril,male
1987,61,29,Laure,female
1987,43,38,Stéphanie,female
1987,36,45,Maxime,male
1987,19,62,Benjamin,male
1987,45,37,Aurélie,female
1987,62,27,Coralie,female
1987,58,30,Benoit,male
1987,100,16,Geoffrey,male
1987,99,16,Cédric,male
1987,92,18,Xavier,male
1987,91,18,Remi,male
1987,86,18,Edouard,male
1987,77,21,Cécile,female
1987,75,22,Michaël,male
1987,55,31,Mickael,male
1987,47,34,Clement,male
1987,46,35,Sandra,female
1987,24,54,Anthony,male
1987,20,62,Jeremy,male
1987,95,17,Paul,male
1987,94,17,Jérôme,male
1987,85,19,Yoann,male
1987,80,20,Florent,male
1987,74,22,Hugo,male
1987,72,23,Christelle,female
1987,69,24,Clément,male
1987,65,25,Alexis,male
1987,59,30,Cindy,female
1987,54,31,Fabien,male
1987,1,140,Julien,male
1987,28,51,Pierre,male
1987,51,32,Sébastien,male
1987,50,32,Matthieu,male
1987,44,38,Vanessa,female
1987,42,38,Claire,female
1987,40,39,Sophie,female
1987,39,41,Antoine,male
1987,38,42,Adrien,male
1987,34,46,Florian,male
1987,33,46,David,male
1987,30,50,Jessica,female
1987,26,54,Laura,female
1987,57,31,Virginie,female
1987,25,54,Camille,female
1987,14,63,Jennifer,female
1987,13,70,Damien,male
1987,12,72,Marion,female
1987,10,74,Guillaume,male
1987,7,78,Elodie,female
1987,5,86,Alexandre,male
1987,3,102,Romain,male
1987,2,127,Nicolas,male
1987,53,31,Delphine,female
1987,56,31,Stephanie,female
1987,32,47,Jérémy,male
1987,66,24,Caroline,female
1987,18,63,Pauline,female
1987,68,24,Christophe,male
1987,49,32,Lucie,female
1987,48,33,Sebastien,male
1987,41,38,Amandine,female
1987,37,44,Arnaud,male
1987,35,46,Laetitia,female
1987,29,50,Charlotte,female
1987,27,53,Aurore,female
1987,23,55,Aurelie,female
1987,22,60,Vincent,male
1987,21,61,Sarah,female
1987,52,32,Sylvain,male
1987,17,63,Mathieu,male
1987,93,17,Elsa,female
1987,73,23,Olivier,male
1987,82,20,Marc,male
1987,88,18,Jean-baptiste,male
1987,71,24,Mickaël,male
1987,97,16,Anne-laure,female
1987,4,98,Julie,female
1987,6,79,Emilie,female
1987,8,76,Audrey,female
1986,78,22,Céline,female
1986,24,54,Pierre,male
1986,23,58,David,male
1986,20,62,Jessica,female
1986,6,92,Guillaume,male
1986,5,97,Alexandre,male
1986,2,122,Nicolas,male
1986,99,18,Paul,male
1986,83,21,Mélanie,female
1986,82,22,Michaël,male
1986,81,22,Fanny,female
1986,55,32,Lucie,female
1986,74,24,Loic,male
1986,67,26,Cindy,female
1986,62,28,Clément,male
1986,58,30,Quentin,male
1986,34,40,Sophie,female
1986,54,32,Laura,female
1986,51,33,Amandine,female
1986,49,34,Fabien,male
1986,44,36,Sylvain,male
1986,41,37,Sébastien,male
1986,40,37,Benoit,male
1986,33,40,Jérémy,male
1986,32,41,Pauline,female
1986,43,36,Sarah,female
1986,28,45,Aurelie,female
1986,100,18,Sonia,female
1986,86,20,Sandrine,female
1986,72,25,Melanie,female
1986,64,27,Mickael,male
1986,61,29,Stéphanie,female
1986,56,30,Antoine,male
1986,48,35,Stephanie,female
1986,36,39,Ludovic,male
1986,35,39,Kevin,male
1986,30,43,Vanessa,female
1986,13,76,Jonathan,male
1986,47,35,Sebastien,male
1986,10,80,Damien,male
1986,97,18,Loïc,male
1986,96,18,Jérôme,male
1986,92,19,Mathilde,female
1986,87,20,Xavier,male
1986,71,25,Maxime,male
1986,69,26,Olivier,male
1986,68,26,Cyril,male
1986,59,29,Caroline,female
1986,57,30,Jean-baptiste,male
1986,39,38,Sabrina,female
1986,1,142,Julien,male
1986,29,44,Florian,male
1986,42,36,Adrien,male
1986,73,24,Delphine,female
1986,70,25,Celine,female
1986,66,26,Christopher,male
1986,65,27,Sandra,female
1986,63,27,Laurent,male
1986,60,29,Coralie,female
1986,53,32,Arnaud,male
1986,52,33,Virginie,female
1986,50,34,Laure,female
1986,45,35,Christophe,male
1986,38,38,Jeremy,male
1986,76,24,Mickaël,male
1986,37,38,Aurore,female
1986,31,41,Matthieu,male
1986,27,52,Charlotte,female
1986,22,59,Anthony,male
1986,18,65,Laetitia,female
1986,16,71,Marion,female
1986,11,78,Marie,female
1986,7,89,Emilie,female
1986,3,101,Romain,male
1986,26,53,Marine,female
1986,75,24,Michael,male
1986,46,35,Claire,female
1986,77,24,Yannick,male
1986,98,18,Marc,male
1986,79,22,Emmanuel,male
1986,21,61,Camille,female
1986,19,65,Vincent,male
1986,17,68,Benjamin,male
1986,15,71,Audrey,female
1986,14,74,Elodie,female
1986,12,77,Mathieu,male
1986,9,81,Julie,female
1986,8,86,Jennifer,female
1986,4,100,Thomas,male
1986,25,53,Aurélie,female
1986,95,18,Jerome,male
1986,89,19,Florent,male
1986,94,18,Cynthia,female
1986,84,20,Aude,female
1986,85,20,Nathalie,female
1986,88,19,Cedric,male
1986,80,22,Emmanuelle,female
1986,90,19,Gaelle,female
1986,91,19,Jean,male
1986,93,19,Thibault,male
1985,99,19,Helene,female
1985,89,20,Carole,female
1985,87,21,Frederic,male
1985,75,24,Melanie,female
1985,73,24,Delphine,female
1985,63,28,Sandrine,female
1985,48,37,Marine,female
1985,2,132,Nicolas,male
1985,40,40,Stephanie,female
1985,20,62,Elodie,female
1985,19,63,Vincent,male
1985,90,20,Loïc,male
1985,97,19,Céline,female
1985,95,19,Cecile,female
1985,92,20,Stephane,male
1985,91,20,Marina,female
1985,88,21,Isabelle,female
1985,86,21,Cedric,male
1985,85,21,Anne,female
1985,84,21,Alice,female
1985,76,24,Mélanie,female
1985,74,24,Maxime,male
1985,8,83,Jennifer,female
1985,3,104,Emilie,female
1985,100,19,Magali,female
1985,10,81,Damien,male
1985,11,77,Alexandre,male
1985,93,19,Alexis,male
1985,83,22,Sonia,female
1985,82,22,Fanny,female
1985,79,23,Jérôme,male
1985,78,23,Cédric,male
1985,77,24,Thibault,male
1985,72,25,Olivier,male
1985,66,26,Jerome,male
1985,54,31,Adrien,male
1985,52,32,Antoine,male
1985,38,40,Aurore,female
1985,36,41,Charlotte,female
1985,34,42,Vanessa,female
1985,32,42,Matthieu,male
1985,31,43,Pauline,female
1985,30,46,Virginie,female
1985,24,59,Sophie,female
1985,22,60,Benjamin,male
1985,18,64,Aurélie,female
1985,15,69,Aurelie,female
1985,12,76,Romain,male
1985,70,25,Lucie,female
1985,69,25,Florent,male
1985,68,26,Michael,male
1985,94,19,Aurélien,male
1985,81,23,Yoann,male
1985,80,23,Melissa,female
1985,55,31,Gregory,male
1985,45,38,Claire,female
1985,44,38,Christelle,female
1985,42,40,Sylvain,male
1985,41,40,Stéphanie,female
1985,37,40,Arnaud,male
1985,29,47,Amandine,female
1985,98,19,Grégory,male
1985,71,25,Marc,male
1985,1,168,Julien,male
1985,67,26,Laura,female
1985,65,27,Mickael,male
1985,61,28,Laurent,male
1985,60,28,Florian,male
1985,26,54,Jessica,female
1985,23,60,Marion,female
1985,17,68,Mathieu,male
1985,7,88,Audrey,female
1985,6,92,Guillaume,male
1985,64,27,Jean,male
1985,96,19,Celine,female
1985,5,94,Julie,female
1985,4,100,Jonathan,male
1985,46,38,Sébastien,male
1985,9,83,Thomas,male
1985,59,29,Sandra,female
1985,58,30,Ludovic,male
1985,57,30,Cyril,male
1985,56,31,Kevin,male
1985,53,32,Sebastien,male
1985,51,36,Jeremy,male
1985,50,36,Christophe,male
1985,49,37,Sabrina,female
1985,47,37,Caroline,female
1985,62,28,Mathilde,female
1985,43,39,Jérémy,male
1985,25,56,Laetitia,female
1985,39,40,Laure,female
1985,14,71,Anthony,male
1985,16,69,David,male
1985,21,62,Pierre,male
1985,13,72,Marie,female
1985,27,51,Fabien,male
1985,28,49,Camille,female
1985,33,42,Sarah,female
1985,35,41,Benoit,male
1984,11,76,Jonathan,male
1984,82,21,Clément,male
1984,7,89,Thomas,male
1984,4,102,Guillaume,male
1984,99,17,Anne,female
1984,97,18,Laurie,female
1984,95,19,Mathilde,female
1984,90,20,Mickael,male
1984,87,20,Gregory,male
1984,84,21,Laura,female
1984,10,84,Elodie,female
1984,62,26,Cédric,male
1984,81,21,Aurélien,male
1984,77,23,Delphine,female
1984,72,24,Marc,male
1984,68,25,Michaël,male
1984,59,27,Adrien,male
1984,58,29,Nathalie,female
1984,50,32,Christelle,female
1984,47,35,Arnaud,male
1984,46,36,Vanessa,female
1984,18,64,Aurélie,female
1984,45,36,Jérémy,male
1984,13,72,Laetitia,female
1984,6,90,Julie,female
1984,21,61,Jennifer,female
1984,23,56,Claire,female
1984,41,37,Amandine,female
1984,100,17,Aurelien,male
1984,89,20,Jérôme,male
1984,88,20,Jean-baptiste,male
1984,85,20,Frédéric,male
1984,76,23,Cyril,male
1984,55,30,Antoine,male
1984,42,37,Jeremy,male
1984,36,39,Sébastien,male
1984,30,51,Matthieu,male
1984,26,53,Pierre,male
1984,25,53,Marie,female
1984,2,130,Nicolas,male
1984,96,18,Emmanuelle,female
1984,91,20,Sonia,female
1984,73,24,Xavier,male
1984,60,27,Benoit,male
1984,57,30,Pauline,female
1984,54,31,Céline,female
1984,52,32,Laurent,male
1984,48,35,Sandrine,female
1984,44,37,Stéphanie,female
1984,40,38,Stephanie,female
1984,1,160,Julien,male
1984,39,38,Laure,female
1984,67,25,Fanny,female
1984,66,25,Cedric,male
1984,65,26,Michael,male
1984,64,26,Melanie,female
1984,63,26,Lucie,female
1984,61,27,Celine,female
1984,56,30,Aurore,female
1984,53,32,Sandra,female
1984,51,32,Isabelle,female
1984,43,37,Sarah,female
1984,38,38,Camille,female
1984,70,24,Charlotte,female
1984,34,41,Olivier,male
1984,22,59,Anthony,male
1984,17,66,Vincent,male
1984,16,68,Aurelie,female
1984,33,43,Ludovic,male
1984,32,45,Caroline,female
1984,27,53,Sophie,female
1984,12,75,Damien,male
1984,3,108,Emilie,female
1984,37,39,Virginie,female
1984,69,24,Cecile,female
1984,49,35,Sylvain,male
1984,71,24,Florian,male
1984,5,91,Audrey,female
1984,74,23,Alexandra,female
1984,31,50,Sebastien,male
1984,29,52,Marion,female
1984,28,52,Christophe,male
1984,24,56,Fabien,male
1984,20,63,Alexandre,male
1984,19,64,Jessica,female
1984,15,70,Mathieu,male
1984,14,71,Benjamin,male
1984,9,85,Romain,male
1984,8,87,David,male
1984,35,39,Sabrina,female
1984,98,18,Philippe,male
1984,83,21,Eric,male
1984,78,23,Grégory,male
1984,79,22,Jerome,male
1984,80,22,Mickaël,male
1984,75,23,Angelique,female
1984,86,20,Gaelle,female
1984,92,20,Thibault,male
1984,93,19,Jean,male
1984,94,19,Kevin,male
1983,88,21,Jean,male
1983,36,43,Delphine,female
1983,33,48,Sabrina,female
1983,27,56,Jonathan,male
1983,19,63,Alexandre,male
1983,15,71,David,male
1983,2,136,Nicolas,male
1983,98,18,Adrien,male
1983,95,20,Yann,male
1983,93,20,Melanie,female
1983,91,20,Lucie,female
1983,74,23,Loic,male
1983,87,21,Grégory,male
1983,86,21,Franck,male
1983,84,21,Carole,female
1983,77,22,Isabelle,female
1983,48,36,Matthieu,male
1983,69,25,Yannick,male
1983,63,27,Sarah,female
1983,62,27,Jérôme,male
1983,60,28,Gregory,male
1983,59,28,Cecile,female
1983,58,29,Emmanuelle,female
1983,47,36,Cedric,male
1983,50,35,Benoit,male
1983,55,31,Christelle,female
1983,26,57,Celine,female
1983,96,19,Angélique,female
1983,94,20,Stéphane,male
1983,90,20,Eric,male
1983,82,21,Anne,female
1983,72,24,Florian,male
1983,67,26,Marina,female
1983,57,29,Cédric,male
1983,52,33,Fabien,male
1983,46,36,Arnaud,male
1983,32,50,Christophe,male
1983,23,60,Jessica,female
1983,56,31,Jérémy,male
1983,10,76,Aurélie,female
1983,6,82,Emilie,female
1983,99,18,Bruno,male
1983,83,21,Aurore,female
1983,80,22,Pauline,female
1983,76,22,Emmanuel,male
1983,71,24,Florent,male
1983,70,24,Cyril,male
1983,66,26,Céline,female
1983,61,28,Mickael,male
1983,53,33,Jennifer,female
1983,1,173,Julien,male
1983,49,36,Sandra,female
1983,30,52,Ludovic,male
1983,65,26,Cécile,female
1983,64,26,Camille,female
1983,54,32,Laure,female
1983,51,33,Antoine,male
1983,42,39,Sylvain,male
1983,41,39,Olivier,male
1983,38,41,Claire,female
1983,37,43,Marion,female
1983,35,47,Stéphanie,female
1983,31,50,Anthony,male
1983,29,54,Amandine,female
1983,73,24,Xavier,male
1983,25,57,Caroline,female
1983,24,57,Benjamin,male
1983,22,61,Romain,male
1983,21,63,Virginie,female
1983,17,69,Aurelie,female
1983,13,73,Elodie,female
1983,12,74,Sophie,female
1983,11,75,Marie,female
1983,8,77,Mathieu,male
1983,45,37,Nathalie,female
1983,68,26,Mickaël,male
1983,34,48,Vanessa,female
1983,75,23,Loïc,male
1983,7,79,Laetitia,female
1983,78,22,Mélanie,female
1983,43,37,Jerome,male
1983,40,39,Jeremy,male
1983,39,40,Stephanie,female
1983,28,56,Sebastien,male
1983,20,63,Sébastien,male
1983,18,68,Pierre,male
1983,16,71,Vincent,male
1983,14,72,Damien,male
1983,9,77,Thomas,male
1983,44,37,Laurent,male
1983,5,88,Audrey,female
1983,92,20,Marc,male
1983,4,92,Julie,female
1983,81,22,Sandrine,female
1983,85,21,Coralie,female
1983,89,20,Cindy,female
1983,79,22,Michael,male
1983,97,19,Nelly,female
1983,100,18,Frederic,male
1983,3,101,Guillaume,male
1982,99,20,Gaelle,female
1982,56,35,Jerome,male
1982,54,36,Stéphanie,female
1982,41,44,Sylvain,male
1982,37,47,Arnaud,male
1982,31,52,Matthieu,male
1982,29,55,Christophe,male
1982,60,31,Cecile,female
1982,17,80,Pierre,male
1982,16,80,Alexandre,male
1982,2,194,Nicolas,male
1982,81,24,Gregory,male
1982,96,20,Aude,female
1982,89,22,Marc,male
1982,86,23,Anne,female
1982,83,24,Marina,female
1982,75,25,Florian,male
1982,74,25,Emmanuel,male
1982,73,25,Carole,female
1982,70,26,Cécile,female
1982,64,29,Emmanuelle,female
1982,63,30,Philippe,male
1982,68,28,Sonia,female
1982,65,29,Lucie,female
1982,58,34,Claire,female
1982,78,25,Sarah,female
1982,61,31,Karine,female
1982,98,20,Fabrice,male
1982,95,20,Alice,female
1982,91,22,Stéphane,male
1982,90,22,Michaël,male
1982,88,22,Gaëlle,female
1982,87,23,Nelly,female
1982,72,26,Magalie,female
1982,69,27,Alexandra,female
1982,67,28,Grégory,male
1982,66,28,Frédéric,male
1982,55,35,Frederic,male
1982,92,22,Yannick,male
1982,44,43,Marion,female
1982,43,43,Jérôme,male
1982,42,43,Celine,female
1982,36,47,Amandine,female
1982,26,58,Sebastien,male
1982,21,66,Sébastien,male
1982,20,69,Thomas,male
1982,19,71,Vanessa,female
1982,10,84,Aurelie,female
1982,5,93,Damien,male
1982,59,32,Antoine,male
1982,1,195,Julien,male
1982,57,34,Benoit,male
1982,28,57,Marie,female
1982,80,24,Franck,male
1982,79,24,Cedric,male
1982,77,25,Mickaël,male
1982,76,25,Isabelle,female
1982,71,26,Jeremy,male
1982,62,31,Xavier,male
1982,45,41,Aurore,female
1982,40,45,Laure,female
1982,38,46,Cédric,male
1982,34,49,Olivier,male
1982,27,57,Ludovic,male
1982,84,24,Pauline,female
1982,25,58,Benjamin,male
1982,24,61,Sabrina,female
1982,23,62,Caroline,female
1982,18,72,Audrey,female
1982,15,81,Aurélie,female
1982,12,84,Elodie,female
1982,9,87,Virginie,female
1982,8,87,Julie,female
1982,4,109,Laetitia,female
1982,3,128,Emilie,female
1982,82,24,Jérémy,male
1982,53,36,Sandrine,female
1982,85,23,Angélique,female
1982,32,50,Anthony,male
1982,93,21,Cindy,female
1982,52,36,Jennifer,female
1982,51,38,Sandra,female
1982,50,39,Céline,female
1982,49,40,Fabien,male
1982,48,41,Stephanie,female
1982,46,41,Cyril,male
1982,39,46,Nathalie,female
1982,35,49,Sophie,female
1982,33,49,Jonathan,male
1982,47,41,Laurent,male
1982,30,52,Delphine,female
1982,14,82,Mathieu,male
1982,13,83,Vincent,male
1982,94,21,Eric,male
1982,11,84,David,male
1982,7,89,Jessica,female
1982,6,89,Guillaume,male
1982,100,20,Mélanie,female
1982,97,20,Aurélien,male
1982,22,65,Romain,male
1981,31,54,Jean,male
1981,4,114,Virginie,female
1981,10,85,Sébastien,male
1981,15,75,Vanessa,female
1981,54,39,Frédéric,male
1981,35,51,Benjamin,male
1981,45,43,Laurent,male
1981,46,43,Xavier,male
1981,52,39,Anne,female
1981,1,236,Nicolas,male
1981,2,183,Julien,male
1981,71,30,Jonathan,male
1981,100,18,Angelique,female
1981,94,20,Jérémy,male
1981,92,21,Loic,male
1981,90,21,Adrien,male
1981,89,21,Adeline,female
1981,88,22,Carine,female
1981,84,24,Mickael,male
1981,82,24,Marina,female
1981,75,27,Gaelle,female
1981,74,28,Amandine,female
1981,79,26,Franck,male
1981,59,36,Karine,female
1981,39,47,Delphine,female
1981,87,23,Mickaël,male
1981,97,19,Nelly,female
1981,65,34,Claire,female
1981,96,19,Nadia,female
1981,95,20,Sarah,female
1981,93,20,Gregory,male
1981,86,23,Emmanuel,male
1981,81,25,Philippe,male
1981,78,26,Antoine,male
1981,67,32,Sonia,female
1981,63,35,Fabrice,male
1981,61,35,Anthony,male
1981,58,36,Jérôme,male
1981,53,39,Cédric,male
1981,43,44,Frederic,male
1981,38,48,Sylvain,male
1981,33,53,Stephanie,female
1981,32,54,Romain,male
1981,30,55,Cyril,male
1981,28,58,Ludovic,male
1981,25,62,Aurélie,female
1981,16,72,Christophe,male
1981,14,78,Alexandre,male
1981,66,33,Michaël,male
1981,64,34,Cécile,female
1981,7,88,Marie,female
1981,50,40,Marion,female
1981,76,27,Laure,female
1981,73,29,Grégory,male
1981,72,29,Florian,male
1981,70,30,Jennifer,female
1981,69,30,Florent,male
1981,68,31,Eric,male
1981,62,35,Emmanuelle,female
1981,60,36,Nathalie,female
1981,57,36,Benoit,male
1981,51,40,Matthieu,male
1981,47,42,Sandrine,female
1981,80,26,Helene,female
1981,44,44,Stéphanie,female
1981,41,45,Jessica,female
1981,40,47,Sandra,female
1981,29,56,Caroline,female
1981,26,62,Vincent,male
1981,21,66,Julie,female
1981,20,68,Sabrina,female
1981,17,70,Mathieu,male
1981,9,86,David,male
1981,56,38,Isabelle,female
1981,77,27,Magali,female
1981,55,38,Fabien,male
1981,83,24,Michael,male
1981,18,69,Damien,male
1981,85,24,Stéphane,male
1981,48,40,Cedric,male
1981,42,44,Céline,female
1981,37,49,Aurore,female
1981,36,50,Christelle,female
1981,34,51,Arnaud,male
1981,27,60,Celine,female
1981,24,63,Aurelie,female
1981,23,65,Sophie,female
1981,22,65,Pierre,male
1981,19,69,Sebastien,male
1981,49,40,Jerome,male
1981,13,79,Thomas,male
1981,5,113,Laetitia,female
1981,98,19,Pascal,male
1981,99,19,Yannick,male
1981,3,118,Emilie,female
1981,91,21,Alexandra,female
1981,6,110,Guillaume,male
1981,8,87,Audrey,female
1981,11,81,Elodie,female
1981,12,81,Olivier,male
1980,33,56,Sabrina,female
1980,48,45,Karine,female
1980,47,46,Laure,female
1980,46,46,Isabelle,female
1980,44,49,Ludovic,male
1980,43,49,Emmanuelle,female
1980,40,50,Jerome,male
1980,39,51,Romain,male
1980,37,54,Sylvain,male
1980,36,54,Christelle,female
1980,34,55,Cedric,male
1980,18,69,Benjamin,male
1980,27,60,Céline,female
1980,26,64,Vincent,male
1980,23,67,Vanessa,female
1980,21,67,Delphine,female
1980,53,43,Anne,female
1980,17,74,Jean,male
1980,13,78,Mathieu,male
1980,11,80,Audrey,female
1980,10,89,Alexandre,male
1980,8,98,Marie,female
1980,6,111,Guillaume,male
1980,49,44,Arnaud,male
1980,4,121,David,male
1980,55,43,Xavier,male
1980,81,23,Charlotte,female
1980,99,20,Jeremy,male
1980,98,20,Franck,male
1980,97,20,Carole,female
1980,95,20,Adeline,female
1980,94,21,Mickaël,male
1980,91,21,Helene,female
1980,87,22,Nadia,female
1980,86,22,Marion,female
1980,85,22,Grégory,male
1980,83,23,Sarah,female
1980,80,24,Yannick,male
1980,57,42,Stéphane,male
1980,79,24,Gregory,male
1980,75,27,Stephane,male
1980,74,27,Cécile,female
1980,73,28,Sonia,female
1980,69,29,Claire,female
1980,67,29,Carine,female
1980,66,33,Stephanie,female
1980,64,34,Fabrice,male
1980,61,35,Anthony,male
1980,58,40,Frédéric,male
1980,5,112,Virginie,female
1980,15,76,Christophe,male
1980,3,135,Emilie,female
1980,78,25,Sylvie,female
1980,56,42,Frederic,male
1980,41,50,Jérôme,male
1980,38,53,Sandra,female
1980,31,57,Laurent,male
1980,19,68,Aurélie,female
1980,14,77,Sandrine,female
1980,9,96,Laetitia,female
1980,100,20,Melanie,female
1980,93,21,Loïc,male
1980,90,21,Aude,female
1980,76,26,Jennifer,female
1980,7,99,Sébastien,male
1980,70,29,Magali,female
1980,68,29,Cecile,female
1980,65,34,Marc,male
1980,63,34,Aurore,female
1980,62,35,Emmanuel,male
1980,54,43,Benoit,male
1980,52,44,Stéphanie,female
1980,42,50,Nathalie,female
